skill_id,job_skills
13940,National Security Clearance
13941,Software Languages
13942,Big Data Tools
13943,Software Processes
13944,MultiTiered Systems
13945,Enterprise Application Integration
13946,Risk Analysis
13947,PRIME System
13948,Capital One Careers
13949,Material Control
13950,OnSite Staff Coordination
13951,Subcontractor Meetings
13952,Labor Cost Reporting
13953,Commercial Construction Experience
13954,Data Center Construction Experience
13955,RealTime Data Processing
13956,Automic
13957,Apache Druid
13958,eCommerce
13959,Stress Tolerance
13960,Cloud Platforms (AWS Azure GCP)
13961,Means and Methods of Construction
13962,Computer Software (Construction Industry)
13963,National and State Code and Quality Regulations/Standards
13964,Suffolk Construction's Core Values: Passion Integrity Hard Work Professionalism
13965,SelfMotivation and SelfConfidence
13966,Commitment to Excellence
13967,Multitasking and Handling Competing Priorities
13968,Management Skills
13969,Urgency and Initiative
13970,General Software Engineer Practice
13971,Typescript
13972,CSS3
13973,React JavaScript
13974,MaterialUI
13975,Redux Toolkit
13976,Git Version Control System
13977,Atlassian Tool Suite
13978,Linux CLI
13979,Package management
13980,npm
13981,Yarn
13982,Containerization technologies
13983,Researching
13984,RDT&E Plan development and implementation
13985,Data analysis using large Excel data sheets
13986,Presenting formal/technical information
13987,Test and Evaluation
13988,Research techniques
13989,Creating plans
13990,Cost estimation
13991,Statistical analysis software (JMP SAS)
13992,Airport operations
13993,UAS operations
13994,Bachelor's degree in operations research computer science engineering business mathematics information systems management science aviation aeronautical or air traffic management/science
13995,Master's Degree MBA or PhD in related field may be substituted for bachelor's degree and 3 years of experience
13996,Oracle Database Administrator
13997,Oracle 12c or higher
13998,Oracle Real Application Clusters (RAC)
13999,Oracle Enterprise Manager 13 or higher
14000,Clusterware
14001,Cluster Health Monitoring
14002,Microsoft SQL Server 2012 or higher
14003,SQL Profiler
14004,SQL Server Agent
14005,Procedural Language/Structured Query Language (PL/SQL)
14006,Oracle and SQL database optimization
14007,Database management systems (DBMS)
14008,Linux Red Hat 6 or higher
14009,Microsoft Desktop Productivity Suite 2013 or higher
14010,Azure Cloud Administration
14011,Oracle Database Applications (ODA)
14012,Oracle Linux
14013,Production ML systems
14014,Data Democratization
14015,Relational DB
14016,Medallion Architecture
14017,Lakehouse Architectures
14018,Parquet
14019,Azure Data Factories
14020,Azure Blob Storage
14021,S3 Storage
14022,RDS Databases
14023,Technical Product Management
14024,Product Implementation
14025,Product Adoption
14026,Automated Deployment
14027,15 Years of Data Science Experience
14028,5 Years of Technical Product Owner Experience
14029,5 Years of Handson Data Science Experience
14030,Strong Stakeholder Management Skills
14031,Ability to Develop and Maintain Important Relationships
14032,Experience in Generative AI
14033,Accounting Software
14034,Client Accounting
14035,Incident Management Systems
14036,Real Estate Management
14037,Geospatial Services
14038,CI poly
14039,Text analytics
14040,SAP Business Objects
14041,Regressions
14042,A/B Tests
14043,Storytelling Techniques
14044,WellWritten Content
14045,Thought Partnering
14046,Geographic Pay Zones
14047,Paid Volunteer Days
14048,Advanced SQL
14049,HighLevel Mathematical Models
14050,Healthcare Government Programs
14051,Bachelor's Degree in Data Related Field
14052,9+ Years of Data Analysis Experience
14053,Data retention policies
14054,PowerBI Dashboard
14055,Cloud data technologies
14056,SSIS on Azure
14057,Microsoft Certifications
14058,Enterprise data model
14059,Data archiving
14060,Data retention
14061,Data availability
14062,Data Scientists
14063,Machine Learning Engineers
14064,Business Analysts
14065,Pipeline Observability
14066,Customer SLAs
14067,Apache Aurora
14068,DataRobot
14069,KPI dashboards
14070,Sales reporting
14071,Passion for process improvement
14072,BS in Mathematics Economics Finance Computer Science Information Management or Statistics
14073,AWS Developer
14074,AWS Architect
14075,Scheduling and monitoring workflows
14076,Electricians
14077,Health & Safety
14078,Quality Systems
14079,Progress/ KPI meetings
14080,Work rotas
14081,Training and development
14082,HR generalist
14083,FMLA
14084,ADA
14085,PDL
14086,Leave of absence
14087,Workers' compensation
14088,LOA
14089,Company policies
14090,I9 forms
14091,HR reporting
14092,HRIS platform
14093,Visa processing
14094,Inpatriates
14095,Professional behavior
14096,Cultural values
14097,Human Resources experience
14098,LOA cases
14099,PHR
14100,Sound judgment
14101,Professional demeanor
14102,Personal initiative
14103,Achievement motivation
14104,Selfconfidence
14105,Data synthesis
14106,Solutions
14107,Technical Delivery
14108,Product Security
14109,Business Value Proposition
14110,Statistical Inference
14111,Graph Analysis
14112,Fraud Analysis
14113,Fraud Investigations
14114,Datadriven Monitoring
14115,Forensic Analysis
14116,Payment Networks
14117,Blockchain Data
14118,EDI (Electronic Data Interchange)
14119,Medicaid Technologies
14120,Healthcare domain/healthcare data
14121,Environment documentation
14122,SAD (System Architecture Document)
14123,Runbook documentation
14124,pytorch
14125,Drive for Results
14126,Decision Quality
14127,Builds and Maintains Effective Relationships
14128,Develops Self and Others
14129,Builds Effective Teams
14130,Courageous Leadership
14131,Managing Vision and Purpose
14132,Data Processing Pipelines
14133,Realtime Data Ingestion
14134,Cloud Computing Platforms
14135,Freight Industry
14136,Electrical Construction
14137,Site Management
14138,Bachelor's in Construction Management Mechanical or Electrical Engineering
14139,Organizational and Prioritization Skills
14140,Influence and Leadership Abilities
14141,Electrical/LV/Energy System knowledge
14142,General Construction Safety Awareness
14143,Examination administration
14144,Data input and output
14145,MIS system
14146,Report creation
14147,Software tools
14148,First aid
14149,Fire marshal
14150,Lunch till duties
14151,Playground duties
14152,Out of hours events
14153,Right to work in UK
14154,Maths GCSE grade C or above
14155,English GCSE grade C or above
14156,School or further education setting experience
14157,Administrative clerical experience
14158,Examinations officer experience
14159,CMIS examinations module experience
14160,Senior Database Administrator (DBA)
14161,Backend Java Solution
14162,JBoss
14163,Liquibase
14164,Flyway
14165,AWS Database Migration Service (DMS)
14166,AWS Schema Conversion Tool (SCT)
14167,SRE
14168,ARM
14169,PagerDuty
14170,Deployment Tools
14171,Software Engineering Practices
14172,Model Observability
14173,SelfServe Model Observability
14174,Data Observability
14175,Tech Trends
14176,Internal & External Technology Communities
14177,Top Secret/SCI Eligibility
14178,DoD and IC Customers
14179,Active TS/SCI Clearance
14180,Blood and urine sampling
14181,Patient data management
14182,Health concerns diagnosis
14183,HEW certification
14184,AAB certification
14185,BLS certification (AHA)
14186,Travel allied job experience
14187,Private housing or generous housing allowance
14188,Direct deposit/free checking
14189,DLP controls
14190,Technical project management
14191,Cybersecurity certifications
14192,Cloud certifications
14193,4+ years of experience in cybersecurity
14194,3+ years of experience in data protection
14195,2+ years of experience in IT Delivery projects
14196,Troop Management
14197,Driving
14198,Activity Planning
14199,Money Management
14200,Supporting Troops
14201,Volunteer Collaboration
14202,IT Infrastructure
14203,IT Trends
14204,Operational Collaboration
14205,New Technologies
14206,Bias Mitigation
14207,Swarm
14208,Strong analytical skills
14209,4+ years of experience in application development
14210,1+ year of experience in big data technologies
14211,Research management
14212,Clinical trials management
14213,Strategy development
14214,Research coordination
14215,Research portfolio management
14216,Scoping
14217,Healthcare experience
14218,Clinical trials experience
14219,University experience
14220,Academic medical centers experience
14221,Industry experience
14222,Data Science Tools/Frameworks
14223,Healthcare Analytics
14224,Clinical Trial Data
14225,Survey Data
14226,CloudSQL
14227,Database Automation
14228,3NF
14229,Elastic
14230,Cloud Implementation
14231,AppDynamics
14232,PCIDSS
14233,SOC2
14234,MLbased solutions
14235,AWS (Redshift Glue Athena S3)
14236,Modern development methods
14237,Tooling
14238,BSc/ MSc / PhD
14239,Commercial experience
14240,Microsoft Office Suite (Word and Excel)
14241,Automated Student Health Records (ASHR)
14242,Health Promotion
14243,Disease Intervention/Prevention
14244,Bilingual (English/Spanish)
14245,Residency Requirement (New York City)
14246,State and Federal Mandated DataRelated Reports
14247,Results Oriented Management and Accountability (ROMA)
14248,Data platforming
14249,Data capabilities
14250,Tech roadmap
14251,Entertainment industry
14252,SKLearn
14253,MLFLOW
14254,Distributed Storage
14255,Distributed Processing
14256,Bayesian Information Criterion
14257,BIC Clustering
14258,Polygraph Clearance
14259,Customer analytics
14260,CRM platforms
14261,Amazon Sagemaker
14262,Prophet
14263,LightGBM
14264,Pyro
14265,TensorFlow Probability
14266,Time series models
14267,Data Integrity Analyst
14268,Data audits
14269,Data quality metrics
14270,Requirements translation
14271,Bachelor's Degree in Computer Science Management Information Systems Systems engineering Analytics or a related field
14272,Master's Degree in Data Science Data analytics Business Informatics Business Intelligence or a related field
14273,4 years of work experience
14274,ASCP Registered
14275,NCA Certification
14276,WebBased Applications
14277,Supervisory/Management
14278,Independence of Action
14279,Light work
14280,Physical Nature of the Job
14281,NonExempt
14282,FLSA Status
14283,MLOps frameworks
14284,Automated diagnostic test plans
14285,Web service environments
14286,REST Assured
14287,Data Privacy Standards
